#       lam(cm)         fp             fs          fp/fs             
309  1.5947640e-04  1.3948324e-08  1.2505253e-05  1.1153972e-03 
310  1.6019410e-04  1.3826466e-08  1.2315317e-05  1.1227049e-03 
311  1.6091510e-04  1.3755237e-08  1.1949579e-05  1.1511065e-03 
312  1.6163930e-04  1.3464538e-08  1.1684166e-05  1.1523748e-03 
313  1.6236670e-04  1.3315901e-08  1.1896366e-05  1.1193252e-03 
314  1.6309740e-04  1.3238631e-08  1.1578292e-05  1.1434011e-03 
315  1.6383140e-04  1.3199712e-08  1.1136282e-05  1.1852890e-03 
316  1.6456870e-04  1.2997852e-08  1.0762905e-05  1.2076528e-03 
317  1.6530940e-04  1.3082968e-08  1.1129857e-05  1.1754840e-03 
318  1.6605330e-04  1.2813945e-08  1.1107609e-05  1.1536186e-03 
319  1.6680060e-04  1.2750011e-08  1.0804396e-05  1.1800763e-03 
320  1.6755130e-04  1.2933821e-08  1.0301368e-05  1.2555440e-03 
321  1.6830530e-04  1.2603644e-08  9.8174966e-06  1.2837941e-03 
322  1.6906280e-04  1.2436983e-08  1.0047166e-05  1.2378599e-03 
323  1.6982360e-04  1.2411741e-08  1.0257827e-05  1.2099775e-03 
324  1.7058790e-04  1.2275666e-08  1.0098369e-05  1.2156088e-03 
325  1.7135560e-04  1.2146048e-08  9.9590757e-06  1.2195959e-03 
326  1.7212680e-04  1.2049872e-08  9.6889804e-06  1.2436677e-03 
327  1.7290140e-04  2.2608768e-08  9.0866760e-06  2.4881231e-03 
328  1.7367960e-04  1.2007238e-08  8.5426540e-06  1.4055629e-03 
329  1.7446120e-04  1.1976572e-08  8.9881406e-06  1.3324861e-03 
330  1.7524640e-04  1.1706275e-08  9.0578619e-06  1.2923883e-03 
331  1.7603500e-04  1.1664620e-08  8.9847901e-06  1.2982630e-03 
332  1.7682730e-04  1.1968442e-08  8.8615322e-06  1.3506064e-03 
333  1.7762310e-04  1.1996690e-08  8.7428466e-06  1.3721721e-03 
334  1.7842240e-04  1.1432410e-08  8.5916970e-06  1.3306346e-03 
335  1.7922540e-04  1.9189358e-08  8.4682026e-06  2.2660486e-03 
336  1.8003200e-04  1.1389150e-08  8.2707613e-06  1.3770378e-03 
337  1.8084220e-04  1.1890594e-08  7.8148267e-06  1.5215429e-03 
338  1.8165610e-04  1.1650493e-08  7.2899836e-06  1.5981508e-03 
339  1.8247360e-04  1.1104588e-08  7.5859840e-06  1.4638296e-03 
340  1.8329480e-04  1.3626064e-08  7.6946071e-06  1.7708589e-03 
341  1.8411970e-04  1.0780487e-08  7.6353826e-06  1.4119119e-03 
342  1.8494830e-04  2.1808601e-08  7.5091068e-06  2.9042870e-03 
343  1.8578070e-04  1.2638172e-08  7.3512815e-06  1.7191795e-03 
344  1.8661680e-04  1.0569729e-08  7.0751703e-06  1.4939186e-03 
345  1.8745660e-04  1.2932790e-08  6.3499493e-06  2.0366762e-03 
346  1.8830020e-04  1.7960443e-08  6.7490504e-06  2.6611807e-03 
347  1.8914770e-04  1.0316714e-08  6.8167118e-06  1.5134443e-03 
348  1.8999890e-04  1.0176934e-08  6.7809603e-06  1.5008101e-03 
349  1.9085400e-04  1.0010317e-08  6.7202852e-06  1.4895673e-03 
350  1.9171290e-04  9.8579350e-09  6.6005236e-06  1.4935080e-03 
351  1.9257570e-04  1.0309061e-08  6.4692947e-06  1.5935371e-03 
352  1.9344240e-04  1.0103338e-08  6.2671375e-06  1.6121137e-03 
353  1.9431290e-04  1.4577902e-08  5.6639257e-06  2.5738159e-03 
354  1.9518740e-04  1.2460829e-08  5.8704708e-06  2.1226286e-03 
355  1.9606580e-04  1.7617791e-08  6.0199941e-06  2.9265462e-03 
356  1.9694820e-04  1.0989046e-08  5.9644283e-06  1.8424308e-03 
